step,particle_id,from,to
5126,24044,FUN_1,FUN_2
5147,1346,FUN_3,FUN_2
5161,24009,FUN_2,FUN_1
5164,25714,CUBE_R,FUN_6
5175,19853,FUN_2,FUN_1
5180,24032,CUBE_L,RET
5190,19200,FUN_3,FUN_2
5202,4743,FUN_5,FUN_4
5216,19853,FUN_1,FUN_2
5221,26105,FUN_6,FUN_5
5221,28691,FUN_3,FUN_4
5231,20388,CUBE_L,RET
5238,23435,RET,CUBE_R
5240,13269,FUN_1,FUN_2
5242,14626,FUN_1,FUN_2
5252,21140,FUN_4,FUN_5
5255,16579,FUN_2,FUN_1
5256,10223,FUN_2,FUN_3
5271,24082,RET,CUBE_L
5291,9089,FUN_2,FUN_1
5301,19558,FUN_3,FUN_2
5311,17482,FUN_6,FUN_5
5318,22744,FUN_2,FUN_1
5323,28247,FUN_2,FUN_3
5328,18193,FUN_2,FUN_3
5373,18031,FUN_3,FUN_2
5396,10654,FUN_2,FUN_1
5397,26449,FUN_2,FUN_3
5414,25705,FUN_2,FUN_3
5419,15431,FUN_1,FUN_2
5424,28983,RET,CUBE_R
5427,11185,CUBE_L,RET
5443,27524,FUN_6,FUN_5
5455,28660,FUN_3,FUN_4
5457,19650,FUN_6,FUN_5
5479,18508,FUN_3,FUN_4
5481,27079,RET,CUBE_L
5482,22711,RET,CUBE_R
5493,986,FUN_3,FUN_2
5507,10740,FUN_1,FUN_2
5515,20388,RET,CUBE_L
5520,22744,FUN_1,FUN_2
5521,10497,RET,CUBE_R
5545,19222,RET,CUBE_L
5551,24636,FUN_1,CUBE_L
5560,23609,FUN_4,FUN_5
5563,9939,CUBE_L,RET
5575,12035,RET,CUBE_L
5577,1541,FUN_2,FUN_1
5579,25870,CUBE_L,RET
5580,1688,CUBE_R,RET
5583,3118,FUN_1,FUN_2
5600,2347,FUN_2,FUN_1
5602,29825,CUBE_L,RET
5603,20810,FUN_6,FUN_5
5603,25203,FUN_3,FUN_4
5607,28606,FUN_1,FUN_2
5644,16579,FUN_1,FUN_2
5648,14532,FUN_3,FUN_2
5662,7167,FUN_4,FUN_5
5670,7982,FUN_3,FUN_2
5678,14643,FUN_4,FUN_5
5684,15027,FUN_1,FUN_2
5688,7390,FUN_2,FUN_1
5688,19536,FUN_3,FUN_2
5705,20810,FUN_5,FUN_6
5717,9174,FUN_2,FUN_3
5733,10530,FUN_2,FUN_3
5741,6983,FUN_3,FUN_2
5763,28606,FUN_2,FUN_1
5783,3476,FUN_3,FUN_4
5804,16034,FUN_2,FUN_1
5809,17931,FUN_5,FUN_4
5820,5604,FUN_1,FUN_2
5830,11443,FUN_1,CUBE_L
5842,24806,FUN_2,FUN_1
5855,6783,RET,CUBE_R
5864,19650,FUN_5,FUN_6
5864,23171,FUN_4,FUN_5
5883,22744,FUN_2,FUN_1
5901,14552,FUN_2,FUN_3
5904,14089,FUN_4,FUN_5
5933,29477,FUN_2,FUN_1
5942,12856,FUN_1,FUN_2
5957,1113,FUN_2,FUN_1
5957,17124,FUN_6,CUBE_R
5970,25870,RET,CUBE_L
5972,23587,FUN_3,FUN_2
5973,28678,FUN_1,FUN_2
5975,16723,FUN_3,FUN_2
5979,8823,FUN_1,FUN_2
5984,21420,FUN_2,FUN_3
5992,28372,CUBE_L,RET
5997,3118,FUN_2,FUN_1
6002,21838,FUN_1,FUN_2
6005,29827,FUN_4,FUN_3
6009,3144,FUN_2,FUN_3
6021,23256,FUN_1,FUN_2
6034,24945,FUN_2,FUN_1
6040,6168,FUN_5,FUN_6
6043,15601,FUN_3,FUN_4
6044,5007,FUN_1,FUN_2
6050,12623,FUN_2,FUN_3
6050,24057,FUN_2,FUN_1
6050,29858,FUN_4,FUN_3
6055,3332,FUN_3,FUN_2
6057,3053,FUN_3,FUN_4
6064,22744,FUN_1,FUN_2
6065,1360,FUN_2,FUN_3
6065,19853,FUN_2,FUN_1
6066,2133,FUN_4,FUN_5
6066,7891,FUN_4,FUN_3
6077,6738,FUN_2,FUN_3
6082,13203,CUBE_L,RET
6096,12383,FUN_5,FUN_4
6117,16655,FUN_4,FUN_5
6141,3378,FUN_2,FUN_3
6142,19552,FUN_6,FUN_5
6153,23436,FUN_1,FUN_2
6161,23609,FUN_5,FUN_4
6170,2782,FUN_1,FUN_2
6182,7717,CUBE_L,RET
6197,27415,FUN_1,FUN_2
6207,52,CUBE_L,RET
6217,28386,FUN_4,FUN_5
6220,27284,FUN_3,FUN_4
6222,23241,FUN_3,FUN_4
6226,1346,FUN_2,FUN_3
6237,11578,FUN_3,FUN_2
6254,3144,FUN_3,FUN_2
6263,13515,FUN_2,FUN_1
6266,15459,CUBE_R,RET
6285,52,RET,CUBE_L
6292,13450,FUN_2,FUN_1
6306,13711,FUN_5,FUN_4
6311,5169,FUN_6,CUBE_R
6332,12035,CUBE_L,RET
6333,9489,FUN_6,FUN_5
6340,11853,FUN_3,FUN_4
6342,29284,CUBE_R,RET
6347,2467,FUN_5,FUN_4
6359,27524,FUN_5,FUN_6
6363,14089,FUN_5,FUN_4
6401,13253,FUN_2,FUN_1
6422,15032,FUN_2,FUN_3
6430,898,FUN_2,FUN_3
6459,9284,FUN_2,FUN_1
6460,20348,FUN_3,FUN_2
6477,19092,FUN_2,FUN_3
