step,particle_id,from,to
6567,26595,FUN_1,FUN_2
6590,13690,RET,CUBE_L
6605,18324,FUN_3,FUN_4
6611,10811,FUN_2,FUN_3
6626,752,FUN_4,FUN_3
6635,413,CUBE_R,FUN_6
6643,20719,FUN_6,FUN_5
6656,7450,CUBE_L,RET
6667,5471,RET,CUBE_R
6672,23838,FUN_3,FUN_2
6684,24592,FUN_3,FUN_2
6690,4162,FUN_4,FUN_3
6690,6038,FUN_2,FUN_3
6701,13782,FUN_2,FUN_1
6707,22282,RET,CUBE_R
6712,24189,FUN_1,CUBE_L
6712,25836,FUN_4,FUN_3
6729,1054,FUN_5,FUN_4
6729,25230,CUBE_R,FUN_6
6729,26905,FUN_3,FUN_4
6741,20611,FUN_6,FUN_5
6756,29145,RET,CUBE_R
6777,13005,FUN_5,FUN_4
6783,13054,FUN_3,FUN_2
6793,24028,FUN_4,FUN_3
6801,7505,FUN_3,FUN_2
6801,17334,CUBE_L,RET
6810,10001,CUBE_L,FUN_1
6813,1940,FUN_5,FUN_6
6813,29304,FUN_2,FUN_3
6818,21929,FUN_1,FUN_2
6824,15286,FUN_3,FUN_4
6832,9007,RET,CUBE_R
6839,1580,FUN_2,FUN_1
6839,17965,CUBE_L,RET
6856,8503,RET,CUBE_R
6860,24874,FUN_3,FUN_4
6861,2445,CUBE_L,RET
6870,28105,CUBE_R,RET
6874,10875,FUN_1,FUN_2
6878,26375,FUN_6,FUN_5
6884,7505,FUN_2,FUN_3
6889,6478,FUN_2,FUN_3
6889,27492,FUN_5,FUN_4
6890,7604,FUN_2,FUN_1
6894,2686,FUN_6,CUBE_R
6899,3701,RET,CUBE_R
6900,20807,FUN_1,FUN_2
6905,9875,FUN_3,FUN_4
6916,695,CUBE_L,FUN_1
6934,12115,FUN_2,FUN_3
6939,10767,FUN_3,FUN_4
6953,3398,FUN_2,FUN_3
6970,8658,FUN_6,FUN_5
6975,25907,FUN_2,FUN_3
6980,8270,FUN_3,FUN_2
7011,19515,FUN_3,FUN_4
7019,5203,FUN_6,FUN_5
7026,29402,RET,CUBE_L
7028,9029,FUN_5,FUN_4
7038,8017,RET,CUBE_R
7042,10510,FUN_4,FUN_3
7044,19388,CUBE_L,FUN_1
7061,27971,FUN_3,FUN_2
7070,4542,FUN_2,FUN_3
7077,13623,FUN_5,FUN_4
7081,25488,FUN_2,FUN_1
7090,21246,CUBE_R,RET
